HEADER	
'time'	'total volume'
UNITS	
'min'	'cm^3'
3629.13	4.010765532
3629.75	4.012515532
3630.43	4.015840532
3631.15	4.038590532
3631.93	4.044890532
3632.77	4.046990532
3633.68	4.065365532
3634.67	4.073065532
3635.73	4.076390532
3636.88	4.086540532
3638.13	4.090215532
3639.48	4.097390532
3640.93	4.113840532
3642.48	4.133790532
3644.18	4.131865532
3646	4.127490532
3647.98	4.135715532
3650.12	4.143940532
3652.38	4.145690532
3654.88	4.151990532
3657.57	4.170190532
3660.47	4.167390532
3663.58	4.171240532
3666.97	4.172115532
3670.6	4.174390532
3674.53	4.182790532
3678.8	4.175440532
3683.35	4.187340532
3688.33	4.193115532
3693.7	4.201340532
3699.05	4.207115532
3704.4	4.218140532
3709.77	4.215340532
3715.08	4.226715532
3720.48	4.230215532
3725.82	4.231790532
3731.18	4.235990532
3736.53	4.234590532
3741.9	4.240540532
3747.22	4.254365532
3752.6	4.246140532
3757.95	4.262415532
3763.3	4.262065532
3768.67	4.242815532
3774.02	4.270815532
3779.35	4.271165532
3784.73	4.262940532
3790.1	4.284290532
3795.43	4.285165532
3800.82	4.287790532
3806.15	4.288140532
3811.48	4.286740532
3816.87	4.289015532
3822.22	4.286740532
3827.58	4.287090532
3832.92	4.293215532
3838.3	4.290065532
3843.62	4.293565532
3849.02	4.291465532
3854.35	4.289890532
3859.7	4.301790532
3865.05	4.303715532
3870.42	4.309315532
3875.73	4.306865532
3881.13	4.313340532
3886.47	4.309140532
3891.83	4.314565532
3897.18	4.305815532
3902.55	4.319815532
3907.87	4.313690532
3913.27	4.315790532
3918.6	4.316840532
3923.95	4.317715532
3929.33	4.321740532
3934.7	4.311240532
3940	4.324015532
3945.4	4.321915532
3950.75	4.321740532
3956.08	4.319990532
3961.45	4.324540532
3966.82	4.327165532
3972.13	4.329440532
3977.52	4.329440532
3982.87	4.331190532
3988.22	4.331540532
3993.57	4.334165532
3998.93	4.330665532
4004.25	4.329265532
4009.63	4.336790532
4015	4.334515532
4020.35	4.332415532
4025.7	4.337140532
4031.07	4.331365532
4036.38	4.335915532
4041.77	4.329965532
4047.12	4.331890532
4052.48	4.331365532
4057.83	4.338015532
4063.18	4.337840532
4068.52	4.333640532
4073.9	4.333290532
4079.25	4.336265532
4084.6	4.335215532
4089.95	4.336090532
4095.32	4.341165532
4100.63	4.333290532
4106.02	4.335740532
4111.38	4.343440532
4116.73	4.348165532
4122.1	4.337490532
4127.43	4.344140532
4132.77	4.348165532
4138.15	4.344140532
4143.52	4.348515532
4148.87	4.345890532
4154.22	4.355515532
4159.57	4.364965532
4164.9	4.361815532
4170.28	4.361465532
4175.63	4.363740532
4181.02	4.363215532
4186.35	4.363040532
4191.7	4.365315532
4197.03	4.361990532
4202.42	4.366190532
4207.77	4.367065532
4213.13	4.364090532
4218.48	4.364440532
4223.85	4.365140532
4229.17	4.365840532
4234.55	4.367765532
4239.9	4.366365532
4245.27	4.368115532
4250.6	4.368115532
4255.97	4.368465532
4261.28	4.367415532
4266.68	4.366365532
4272.03	4.365315532
4277.38	4.366890532
4282.73	4.365665532
4288.08	4.367590532
4293.43	4.373715532
4298.82	4.367240532
4304.17	4.366190532
4309.52	4.367415532
4314.9	4.364965532
4320.22	4.378965532
4325.55	4.383515532
4330.95	4.369340532
4336.28	4.370390532
4341.63	4.369515532
4347	4.383340532
4352.37	4.371790532
4357.68	4.384215532
4363.07	4.372315532
4368.42	4.385615532
4373.77	4.385615532
4379.13	4.379490532
4384.48	4.375990532
4389.8	4.391215532
4395.2	4.384390532
4400.53	4.388415532
4405.88	4.387540532
4411.25	4.384215532
4416.6	4.392265532
4421.93	4.385615532
4427.32	4.386490532
4432.68	4.386315532
4438.03	4.385965532
4443.38	4.389115532
4448.73	4.388415532
4454.07	4.396115532
4459.45	4.389290532
4464.82	4.387540532
4470.15	4.386840532
4475.52	4.389465532
4480.87	4.387365532
